t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
30.243,150,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.946789293468353,False,-0.2418389916419983,-0.05086929351091385,-2.05401349067688,,,,-11.83,False,,,"{""telemetry"": 0.8, ""graph"": 131.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.442,151,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.947396283437424,False,-0.2418389916419983,-0.05086929351091385,-2.053424596786499,,,,-11.83,False,,,"{""telemetry"": 1.4, ""graph"": 129.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.618,152,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.948003273407526,False,-0.2418389916419983,-0.05086929351091385,-2.052899122238159,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 104.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.863,153,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.94860120382684,False,-0.2418389916419983,-0.05086929351091385,-2.052192449569702,,,,-11.83,False,,,"{""telemetry"": 3.7, ""graph"": 146.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
31.072,154,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.94919913424716,False,-0.2418389916419983,-0.05086929351091385,-2.051558256149292,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 158.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
31.243,155,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.949797064668473,False,-0.2418389916419983,-0.05086929351091385,-2.051041841506958,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 128.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
31.446,156,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.950394995090793,False,-0.2418389916419983,-0.05086929351091385,-2.0504257678985596,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 131.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
31.648,157,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.95099292551411,False,-0.2418389916419983,-0.05086929351091385,-2.0498368740081787,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 133.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
31.838,158,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.951590855938427,False,-0.2418389916419983,-0.05086929351091385,-2.0492570400238037,,,,-11.83,False,,,"{""telemetry"": 1.9, ""graph"": 122.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
32.064,159,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.952188786363745,False,-0.2418389916419983,-0.05086929351091385,-2.04858660697937,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 149.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
32.255,160,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.95278671679006,False,-0.2418389916419983,-0.05086929351091385,-2.048006772994995,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 139.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
32.453,161,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.95338464721738,False,-0.2418389916419983,-0.05086929351091385,-2.04742693901062,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 137.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
32.644,162,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.953982577645693,False,-0.2418389916419983,-0.05086929351091385,-2.046856164932251,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 128.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
32.833,163,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.95458050807501,False,-0.2418389916419983,-0.05086929351091385,-2.0462944507598877,,,,-11.83,False,,,"{""telemetry"": 1.4, ""graph"": 116.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
33.059,164,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.955178438505325,False,-0.2418389916419983,-0.05086929351091385,-2.0456149578094482,,,,-11.83,False,,,"{""telemetry"": 1.6, ""graph"": 141.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
33.235,165,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.955776368936643,False,-0.2418389916419983,-0.05086929351091385,-2.0450894832611084,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 118.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
33.45,166,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.956374299368957,False,-0.2418389916419983,-0.05086929351091385,-2.0444552898406982,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 132.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
33.641,167,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.956972229802272,False,-0.2418389916419983,-0.05086929351091385,-2.0438754558563232,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 123.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
33.84,168,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.957570160236585,False,-0.2418389916419983,-0.05086929351091385,-2.0432684421539307,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 122.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
34.054,169,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.9581680906719,False,-0.2418389916419983,-0.05086929351091385,-2.0426523685455322,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 136.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
34.242,170,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.958775080660285,False,-0.2418389916419983,-0.05086929351091385,-2.0420725345611572,,,,-11.83,False,,,"{""telemetry"": 2.6, ""graph"": 122.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
34.436,171,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.95936395154552,False,-0.2418389916419983,-0.05086929351091385,-2.041501760482788,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 117.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
34.645,172,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.95996188198383,False,-0.2418389916419983,-0.05086929351091385,-2.040876626968384,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 126.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
34.85,173,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.960559812423142,False,-0.2418389916419983,-0.05086929351091385,-2.040278673171997,,,,-11.83,False,,,"{""telemetry"": 2.9, ""graph"": 129.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
35.059,174,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.961148683311315,False,-0.2418389916419983,-0.05086929351091385,-2.039635419845581,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 140.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
35.227,175,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.961755673304758,False,-0.2418389916419983,-0.05086929351091385,-2.0391461849212646,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 107.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
35.434,176,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.96235360374706,False,-0.2418389916419983,-0.05086929351091385,-2.0385210514068604,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 114.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
35.657,177,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.962951534190367,False,-0.2418389916419983,-0.05086929351091385,-2.0378687381744385,,,,-11.83,False,,,"{""telemetry"": 2.0, ""graph"": 136.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
35.833,178,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.963549464634674,False,-0.2418389916419983,-0.05086929351091385,-2.0373342037200928,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 112.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
36.033,179,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.964147395079973,False,-0.2418389916419983,-0.05086929351091385,-2.0367271900177,,,,-11.83,False,,,"{""telemetry"": 1.7, ""graph"": 111.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
36.237,180,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.9647543850785,False,-0.2418389916419983,-0.05086929351091385,-2.0361111164093018,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 115.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
36.437,181,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.965352315525813,False,-0.2418389916419983,-0.05086929351091385,-2.035513162612915,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 115.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
36.66,182,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.965950245974128,False,-0.2418389916419983,-0.05086929351091385,-2.034860849380493,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 138.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
36.843,183,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.96654817642344,False,-0.2418389916419983,-0.05086929351091385,-2.034290075302124,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 121.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
37.071,184,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.96714610687375,False,-0.2418389916419983,-0.05086929351091385,-2.0336105823516846,,,,-11.83,False,,,"{""telemetry"": 0.8, ""graph"": 148.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
37.238,185,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.967753096877356,False,-0.2418389916419983,-0.05086929351091385,-2.033121347427368,,,,-11.83,False,,,"{""telemetry"": 1.7, ""graph"": 113.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
37.439,186,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.96835102732968,False,-0.2418389916419983,-0.05086929351091385,-2.0325233936309814,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 114.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
37.637,187,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.968948957783,False,-0.2418389916419983,-0.05086929351091385,-2.0319254398345947,,,,-11.83,False,,,"{""telemetry"": 1.7, ""graph"": 110.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
37.837,188,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.969546888237314,False,-0.2418389916419983,-0.05086929351091385,-2.031318426132202,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 111.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
38.033,189,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.97015387824499,False,-0.2418389916419983,-0.05086929351091385,-2.030738592147827,,,,-11.83,False,,,"{""telemetry"": 1.4, ""graph"": 107.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
38.235,190,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.97075180870132,False,-0.2418389916419983,-0.05086929351091385,-2.0301225185394287,,,,-11.83,False,,,"{""telemetry"": 1.7, ""graph"": 108.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
38.452,191,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.971358798711037,False,-0.2418389916419983,-0.05086929351091385,-2.0294883251190186,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 125.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
38.654,192,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.97194766961697,False,-0.2418389916419983,-0.05086929351091385,-2.028881311416626,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 126.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
38.858,193,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.972554659628713,False,-0.2418389916419983,-0.05086929351091385,-2.0282833576202393,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 130.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
39.05,194,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.973152590089047,False,-0.2418389916419983,-0.05086929351091385,-2.0277035236358643,,,,-11.83,False,,,"{""telemetry"": 0.8, ""graph"": 122.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
39.267,195,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.97374146099793,False,-0.2418389916419983,-0.05086929351091385,-2.0270602703094482,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 138.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
39.443,196,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.97434845101271,False,-0.2418389916419983,-0.05086929351091385,-2.0265166759490967,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 114.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
39.639,197,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.974946381476038,False,-0.2418389916419983,-0.05086929351091385,-2.0259459018707275,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 109.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
39.843,198,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.975544311940364,False,-0.2418389916419983,-0.05086929351091385,-2.025338888168335,,,,-11.83,False,,,"{""telemetry"": 2.1, ""graph"": 112.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
40.051,199,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.976142242405686,False,-0.2418389916419983,-0.05086929351091385,-2.0247137546539307,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 121.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
40.265,200,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.976740172872006,False,-0.2418389916419983,-0.05086929351091385,-2.0240705013275146,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 135.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
40.482,201,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.977347162891864,False,-0.2418389916419983,-0.05086929351091385,-2.0234272480010986,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 151.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
40.639,202,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.977945093360194,False,-0.2418389916419983,-0.05086929351091385,-2.0229380130767822,,,,-11.83,False,,,"{""telemetry"": 1.6, ""graph"": 107.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
40.843,203,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.97854302382952,False,-0.2418389916419983,-0.05086929351091385,-2.0223400592803955,,,,-11.83,False,,,"{""telemetry"": 2.3, ""graph"": 110.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
41.047,204,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.979140954299844,False,-0.2418389916419983,-0.05086929351091385,-2.021733045578003,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 115.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
41.251,205,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.979738884771166,False,-0.2418389916419983,-0.05086929351091385,-2.0211169719696045,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 119.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
41.467,206,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.9803458747961,False,-0.2418389916419983,-0.05086929351091385,-2.0204737186431885,,,,-11.83,False,,,"{""telemetry"": 1.4, ""graph"": 134.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
41.658,207,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.98094380526943,False,-0.2418389916419983,-0.05086929351091385,-2.0198938846588135,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 125.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
41.855,208,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.981541735743757,False,-0.2418389916419983,-0.05086929351091385,-2.0192959308624268,,,,-11.83,False,,,"{""telemetry"": 1.7, ""graph"": 121.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
42.06,209,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.98213966621908,False,-0.2418389916419983,-0.05086929351091385,-2.018688917160034,,,,-11.83,False,,,"{""telemetry"": 1.4, ""graph"": 126.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
